"","match","id","label","centrality","pageRank"
"393","19745.json",1,"marie_hourihan",0.478373524814187,0.0425052412854595
"394","19745.json",2,"kirsty_barton",1,0.122893714913081
"395","19745.json",3,"felicity_gibbons",0.578544605569185,0.0734400480902233
"396","19745.json",4,"victoria_williams",0.353042995872073,0.0441890663610273
"397","19745.json",5,"kayleigh_green",0.996641763300664,0.0999644289691005
"398","19745.json",6,"laura_rafferty",0.614361928001035,0.0684886021365447
"399","19745.json",7,"danielle_buet",0.91995174951617,0.14414936205983
"400","19745.json",8,"ellie_brazil",0.795327322069687,0.120402522089319
"401","19745.json",9,"aileen_whelan",0.785486357534627,0.0968291229542443
"402","19745.json",10,"jodie_brett",0.879617192942453,0.094868493127406
"403","19745.json",11,"iniabasi_anefiok_umotong",0.607015152362764,0.0797693980137652
"404","19745.json",12,"sophie_perry_campbell",3.50036562252864e-18,0.0125
"405","19746.json",1,"georgia_brougham",0.678101771844747,0.0910086545331849
"406","19746.json",2,"gabrielle_george",0.896482891005131,0.110617166834143
"407","19746.json",3,"megan_finnigan",0.747082057380184,0.0984068342462982
"408","19746.json",4,"abbey_leigh_stringer",0.992735559635043,0.128983814842757
"409","19746.json",5,"angharad_james",1,0.121251698479212
"410","19746.json",6,"siri_worm",0.457132864001289,0.0604056098354654
"411","19746.json",7,"claudia_walker",0.364358449346964,0.0469897647653563
"412","19746.json",8,"kirstie_levell",0.476287174395285,0.06154391118659
"413","19746.json",9,"taylor_hinds",0.442930919668625,0.0642206747104873
"414","19746.json",10,"chloe_kelly",0.553501361429268,0.0763136467073762
"415","19746.json",11,"inessa_kaagman",0.857647909273842,0.106037691539738
"416","19746.json",12,"danielle_turner",7.21447684066869e-17,0.0114068441064639
"417","19746.json",13,"chantelle_boye_hlorkah",6.46148876167753e-17,0.0114068441064639
"418","19746.json",14,"elise_hughes",3.23074438083876e-17,0.0114068441064639
"419","19747.json",1,"abbie_mcmanus",0.651617639582955,0.0901011148418386
"420","19747.json",2,"caroline_weir",0.734997123551198,0.0891733662119457
"421","19747.json",3,"keira_walsh",1,0.124970147501661
"422","19747.json",4,"gemma_bonner",0.848368783967433,0.111587814978708
"423","19747.json",5,"jill_scott",1,0.124970147501661
"424","19747.json",6,"jennifer_beattie",0.594403125026898,0.0751303656940937
"425","19747.json",7,"stephanie_houghton",0.612660502911905,0.077359858395083
"426","19747.json",8,"ellie_roebuck",0.260125724917942,0.0453754663471364
"427","19747.json",9,"nikita_parris",0.757051527385299,0.0900475517455478
"428","19747.json",10,"georgia_stanway",0.75669654129243,0.0900475517455478
"429","19747.json",11,"tessa_wullaert",0.631722832800907,0.0812366150367765
"430","19748.json",1,"hannah_jayne_blundell",0.813624870663801,0.0960052008852643
"431","19748.json",2,"sophie_ingle",0.851074430494494,0.0891651124026532
"432","19748.json",3,"millie_bright",1,0.103490249114222
"433","19748.json",4,"erin_cuthbert",0.884280910442602,0.100521801864174
"434","19748.json",5,"magdalena_ericsson",0.982865102054916,0.112699185088546
"435","19748.json",6,"so_yun_ji",0.968531341372892,0.11088515607298
"436","19748.json",7,"carly_mitchell_telford",0.466989604143468,0.0519003408732416
"437","19748.json",8,"francesca_kirby",0.785184127037196,0.0752766534106203
"438","19748.json",9,"jonna_andersson",0.618920181646403,0.0626778580090245
"439","19748.json",10,"drew_spence",0.709668565992993,0.0667895102611486
"440","19748.json",11,"bethany_england",0.539703771839058,0.0552367604092734
"441","19748.json",12,"maria_thorisdottir",0.455026226626286,0.0427040868264112
"442","19748.json",13,"adelina_engman",6.87771760705724e-19,0.0119697556946179
"443","19748.json",14,"ramona_bachmann",0.129405544822972,0.0206783290878237
"444","19749.json",1,"leah_williamson",0.88416027833655,0.104926652679926
"445","19749.json",2,"louise_quinn",0.694932067893089,0.0738009677649805
"446","19749.json",3,"emma_mitchell",0.870226152530519,0.104768792543309
"447","19749.json",4,"lisa_evans",0.895399429282059,0.113247883206848
"448","19749.json",5,"pauline_peyraud_magnin",0.3556930171584,0.0439965607275363
"449","19749.json",6,"danielle_van_de_donk",1,0.123317822216789
"450","19749.json",7,"lia_wälti",0.933277647961607,0.0987053140444088
"451","19749.json",8,"bethany_mead",0.63524472769351,0.0871506666262079
"452","19749.json",9,"jordan_nobbs",0.797003357835426,0.0948886944428719
"453","19749.json",10,"katie_mccabe",0.715998925844824,0.0800730811164165
"454","19749.json",11,"vivianne_miedema",0.464159952107186,0.0626235646307068
"455","19749.json",12,"jessica_marie_samuelsson",0,0.0125
"456","19750.json",1,"gabrielle_george",0.971023871454654,0.103297615585046
"457","19750.json",2,"dominique_bruinenberg",0.735861353943663,0.0872673924347996
"458","19750.json",3,"abbey_leigh_stringer",0.844735716724938,0.107114021231723
"459","19750.json",4,"faye_bryson",0.655970609527962,0.0688623932600335
"460","19750.json",5,"inessa_kaagman",1,0.116468186284526
"461","19750.json",6,"kirstie_levell",0.202289382351233,0.0284176948533482
"462","19750.json",7,"megan_finnigan",0.69934726499823,0.079797214761945
"463","19750.json",8,"chloe_kelly",0.931215955247555,0.107903714302173
"464","19750.json",9,"georgia_brougham",0.641543312001425,0.0668784503327888
"465","19750.json",10,"chantelle_boye_hlorkah",0.97335277072257,0.0962937778394714
"466","19750.json",11,"danielle_turner",0.462590537117506,0.0547860977903181
"467","19750.json",12,"hannah_cain",0.425908102499056,0.0503438671945336
"468","19750.json",13,"siri_worm",0.117201324300061,0.0211627300228294
"469","19750.json",14,"claudia_walker",1.42361254018333e-17,0.0114068441064639
"470","19751.json",1,"ria_percival",1,0.137239816906903
"471","19751.json",2,"rebecca_leigh_spencer",0.504892477178754,0.0785555622700561
"472","19751.json",3,"gilly_louise_scarlett_flaherty",0.672854803189618,0.110453746003432
"473","19751.json",4,"esmee_de_graaf",0.748590113634101,0.10683930515049
"474","19751.json",5,"kate_longhurst",0.908724680087639,0.118998070292078
"475","19751.json",6,"brianna_visalli",0.950720999149366,0.113866604628075
"476","19751.json",7,"erin_simon",0.668042444843008,0.0861639553670217
"477","19751.json",8,"julia_simic",0.560877792839212,0.0845524871221412
"478","19751.json",9,"vyan_sampson",0.3456451150549,0.0322212231855113
"479","19751.json",10,"alisha_lehmann",0.263405814322154,0.0446821661561127
"480","19751.json",11,"leanne_kiernan",0.198237481380084,0.0379392322472296
"481","19751.json",12,"jane_ross",0.383045126494722,0.0484878306709499
"482","19752.json",1,"gemma_bonner",0.734685672543804,0.0915853791080061
"483","19752.json",2,"jennifer_beattie",0.719963508053432,0.0816414193626502
"484","19752.json",3,"stephanie_houghton",0.683603114694137,0.0785003496194357
"485","19752.json",4,"tessa_wullaert",0.741467528148038,0.0780977845866313
"486","19752.json",5,"keira_walsh",1,0.102819627692331
"487","19752.json",6,"ellie_roebuck",0.499134405251007,0.051840145886017
"488","19752.json",7,"esme_beth_morgan",0.787862557001563,0.0877958713854103
"489","19752.json",8,"caroline_weir",0.7401543994707,0.0979129398307265
"490","19752.json",9,"jill_scott",0.915311995871995,0.0929442962190563
"491","19752.json",10,"nikita_parris",0.756413562227508,0.0774219398095686
"492","19752.json",11,"claire_emslie",0.498672799283462,0.0504092306215064
"493","19752.json",12,"georgia_stanway",0.406135925010946,0.06325626653372
"494","19752.json",13,"janine_beckie",0.361360680365423,0.0457747493449406
"495","19753.json",1,"carla_humphrey",0.892067925211473,0.184642412631892
"496","19753.json",2,"danique_kerkdijk",0.499355278718415,0.0883275525533047
"497","19753.json",3,"gemma_evans",0.558345604021579,0.0729881349496608
"498","19753.json",4,"lucy_graham",0.784342150994129,0.105031391225609
"499","19753.json",5,"sophie_baggaley",0.706793806851774,0.0830078948532912
"500","19753.json",6,"ella_rutherford",1,0.107966872032914
"501","19753.json",7,"julie_biesmans",0.59276355891986,0.0740605956485472
"502","19753.json",8,"katie_rood",0.620658250549554,0.0702813567492709
"503","19753.json",9,"loren_dykes",0.814276043970847,0.102883265974017
"504","19753.json",10,"frankie_brown",0.293206193148225,0.0373046561919685
"505","19753.json",11,"juliette_kemppi",0.277334657889764,0.0362242079045806
"506","19753.json",12,"poppy_pattinson",0.103055209270877,0.0249359802725987
"507","19753.json",13,"heather_payne",0,0.0123456790123457
"508","19754.json",1,"laura_coombs",1,0.15184526936216
"509","19754.json",2,"kirsty_linnett",0.85787106248303,0.145053038179984
"510","19754.json",3,"leigh_anne_robe",0.532136067471417,0.0898573850052336
"511","19754.json",4,"rinsola_babajide",0.601784077249181,0.0809647204595322
"512","19754.json",5,"courtney_sweetman_kirk",0.677266728135118,0.0934049373115634
"513","19754.json",6,"jemma_elizabeth_purfield",0.6947163693916,0.11376502108749
"514","19754.json",7,"christie_murray",0.357516784293558,0.0594386423489581
"515","19754.json",8,"yana_daniels",0.629743104868681,0.104785662143984
"516","19754.json",9,"amy_rodgers",0,0.0121951219512195
"517","19754.json",10,"anke_preuß",0.0689512824351343,0.029983228872286
"518","19754.json",11,"ashley_hodson",0.141172047496561,0.0315351755360928
"519","19754.json",12,"sophie_elizabeth_bradley_auckland",0.37907642412771,0.0627815538390582
"520","19754.json",13,"annabel_blanchard",0,0.0121951219512195
"521","19754.json",14,"missy_bo_kearns",0,0.0121951219512195
"522","19755.json",1,"gemma_bonner",0.572018954832597,0.0880579565713581
"523","19755.json",2,"karen_bardsley",0.40537806714702,0.051824431641991
"524","19755.json",3,"stephanie_houghton",0.691129825932296,0.100498244603278
"525","19755.json",4,"caroline_weir",0.687005825726574,0.0789287259952999
"526","19755.json",5,"demi_stokes",0.641158159460097,0.0780631093310596
"527","19755.json",6,"georgia_stanway",0.60406228625627,0.121796575937662
"528","19755.json",7,"jennifer_beattie",1,0.116797559712901
"529","19755.json",8,"keira_walsh",0.559762399651379,0.0869273656398158
"530","19755.json",9,"jill_scott",0.673120826628908,0.0812533535846932
"531","19755.json",10,"tessa_wullaert",0.522781448583735,0.0893009419738367
"532","19755.json",11,"lauren_hemp",0.281627758579554,0.0394499733656547
"533","19755.json",12,"nikita_parris",0.390954071867922,0.0547560826301052
"534","19755.json",13,"megan_campbell",1.02695236760391e-17,0.0123456790123457
"535","19756.json",1,"siri_worm",0.935095863976538,0.103076268795925
"536","19756.json",2,"kirstie_levell",0.381491771172012,0.0357643005578894
"537","19756.json",3,"abbey_leigh_stringer",0.658036037429279,0.0698715342140709
"538","19756.json",4,"emma_brownlie",0.884005012904987,0.13020421331607
"539","19756.json",5,"megan_finnigan",0.302348213873957,0.0388272108489209
"540","19756.json",6,"simone_magill",0.771551919349206,0.0903380557614279
"541","19756.json",7,"taylor_hinds",0.499515659297833,0.0915632110627135
"542","19756.json",8,"angharad_james",1,0.10492508789687
"543","19756.json",9,"inessa_kaagman",0.988000744827808,0.150418887693971
"544","19756.json",10,"danielle_turner",0.543302168480389,0.0812190025258784
"545","19756.json",11,"chantelle_boye_hlorkah",0.598666520933764,0.0672068614726039
"546","19756.json",12,"hannah_cain",0,0.0121951219512195
"547","19756.json",13,"dominique_bruinenberg",0,0.0121951219512195
"548","19756.json",14,"elise_hughes",0,0.0121951219512195
"549","19757.json",1,"sophie_baggaley",0.244435995752726,0.0526683976546714
"550","19757.json",2,"gemma_evans",0.883469925739875,0.0889758124087772
"551","19757.json",3,"poppy_pattinson",0.850442057052445,0.0753826945937066
"552","19757.json",4,"danique_kerkdijk",0.681113628360321,0.120510007262473
"553","19757.json",5,"lucy_graham",0.613330995697067,0.168035415127955
"554","19757.json",6,"frankie_brown",0.481679395284669,0.0644284970819642
"555","19757.json",7,"julie_biesmans",0.672229068004576,0.0931531081567111
"556","19757.json",8,"abigail_harrison",1,0.0944328049334191
"557","19757.json",9,"carla_humphrey",0.904110086551958,0.112059472586544
"558","19757.json",10,"loren_dykes",0.295616219235435,0.0528111478575187
"559","19757.json",11,"rosella_ayane",0.450426385198211,0.0509939697698882
"560","19757.json",12,"heather_payne",2.50794497420575e-17,0.0132743362831858
"561","19757.json",13,"ella_rutherford",2.50794497420575e-17,0.0132743362831858
"562","19758.json",1,"grace_moloney",0.380761320348289,0.0376516162728811
"563","19758.json",2,"sophie_howard",1,0.10845827639725
"564","19758.json",3,"lily_woodham",0.632567542924583,0.0747890115969654
"565","19758.json",4,"kirstyn_pearce",0.823255795518488,0.0865648731787942
"566","19758.json",5,"rebecca_jane",0.880967233799491,0.100406982660038
"567","19758.json",6,"rakel_hönnudóttir",0.977091071597741,0.109557490236868
"568","19758.json",7,"charlotte_estcourt",0.827209715989198,0.0931865650318214
"569","19758.json",8,"fara_williams",0.868709903427489,0.0880138831235061
"570","19758.json",9,"jade_moore",0.699311733805564,0.0644308695190534
"571","19758.json",10,"lauren_bruton",0.480240755773121,0.0574038522698534
"572","19758.json",11,"gemma_suzanne_davison",0.67579179634026,0.0636191647686661
"573","19758.json",12,"jade_bailey",0.801470174895861,0.0757463809872032
"574","19758.json",13,"molly_bartrip",0.230639314191502,0.0287641898506361
"575","19758.json",14,"millie_farrow",1.58443215245799e-17,0.0114068441064639
"576","19759.json",1,"leah_williamson",0.857792288713764,0.0856220731374748
"577","19759.json",2,"louise_quinn",0.94190533371379,0.0950519886851873
"578","19759.json",3,"emma_mitchell",0.956021716419725,0.0976095449021132
"579","19759.json",4,"lia_wälti",0.831038512548436,0.0903340358966191
"580","19759.json",5,"dominique_johanna_anna_bloodworth",0.904822026572057,0.0859749031752245
"581","19759.json",6,"jordan_nobbs",0.97275564140949,0.102134202272716
"582","19759.json",7,"katie_mccabe",0.754279264239384,0.0873043414742182
"583","19759.json",8,"vivianne_miedema",0.720788850211123,0.0654657152690546
"584","19759.json",9,"bethany_mead",0.857964439726133,0.0942916762903135
"585","19759.json",10,"danielle_van_de_donk",1,0.0974246067247626
"586","19759.json",11,"sari_van_veenendaal",0.238598350539523,0.0310800669418205
"587","19759.json",12,"ava_kuyken",0.241035316822721,0.0303783352584377
"588","19759.json",13,"ruby_grant",1.51499827916015e-17,0.014825058460423
"589","19759.json",14,"paige_bailey_gayle",0.124127993042566,0.0225034515116356
"590","19760.json",1,"so_yun_ji",1,0.113141622507384
"591","19760.json",2,"hannah_jayne_blundell",0.826373761713791,0.0974216358597765
"592","19760.json",3,"millie_bright",0.95890913008433,0.108103174815583
"593","19760.json",4,"sophie_ingle",0.944312364897703,0.102176258639662
"594","19760.json",5,"jonna_andersson",0.70390638080831,0.0601072440608421
"595","19760.json",6,"karen_julia_carney",0.754028445222303,0.0595783658571667
"596","19760.json",7,"magdalena_ericsson",0.939012162760895,0.104840967841544
"597","19760.json",8,"carly_mitchell_telford",0.382024002498885,0.0363699926498002
"598","19760.json",9,"jade_bailey",0.740154632734804,0.0576119494356057
"599","19760.json",10,"ramona_bachmann",0.271857312535098,0.0266239221428357
"600","19760.json",11,"erin_cuthbert",0.927747902668126,0.07795326810274
"601","19760.json",12,"bethany_england",0.457684418580186,0.044715118261291
"602","19760.json",13,"deanna_cooper",0.450710324374087,0.0458247951699523
"603","19760.json",14,"drew_spence",0.725099899070112,0.065531684655816
"604","19761.json",1,"satara_murray",0.818102646152475,0.130986744880724
"605","19761.json",2,"niamh_fahey",1,0.116607515203959
"606","19761.json",3,"sophie_elizabeth_bradley_auckland",0.899284461482276,0.102436747735483
"607","19761.json",4,"christie_murray",0.903942691732431,0.0999718861480759
"608","19761.json",5,"courtney_sweetman_kirk",0.889082977346882,0.110338971494219
"609","19761.json",6,"rinsola_babajide",0.712377144243465,0.0767817594177432
"610","19761.json",7,"laura_coombs",0.911446431130814,0.115031482302251
"611","19761.json",8,"rhiannon_roberts",0.440101056067065,0.0469081175455248
"612","19761.json",9,"kirsty_linnett",0.498301626752214,0.0619379464903012
"613","19761.json",10,"anke_preuß",9.65181539792287e-18,0.0140811605054858
"614","19761.json",11,"jessica_anne_clarke",0.101831042395941,0.0207264771577685
"615","19761.json",12,"leandra_little",0.439918716673903,0.0487367827928175
"616","19761.json",13,"amy_rodgers",0.142560901907411,0.0413732478201624
"617","19761.json",14,"yana_daniels",4.82590769896143e-18,0.0140811605054858
"618","19762.json",1,"sophie_perry_campbell",0.714167122168667,0.117681620995572
"619","19762.json",2,"chloe_peplow",1,0.193419617162492
"620","19762.json",3,"marie_hourihan",0.310634645655601,0.0456156948887553
"621","19762.json",4,"victoria_williams",0.496298943745144,0.0795947265671932
"622","19762.json",5,"aileen_whelan",0.219751028288106,0.0540961763017469
"623","19762.json",6,"ellie_brazil",0.494069818256572,0.0614879035951845
"624","19762.json",7,"iniabasi_anefiok_umotong",0.214875554978765,0.0418969881696686
"625","19762.json",8,"kirsty_barton",0.612669755924135,0.11588176996156
"626","19762.json",9,"laura_rafferty",0.290278402485864,0.0353031544833686
"627","19762.json",10,"kayleigh_green",0.723780231656418,0.102200028686263
"628","19762.json",11,"danielle_buet",0,0.0115384615384615
"629","19762.json",12,"jodie_brett",0.622376129396964,0.0951232040067113
"630","19762.json",13,"kate_natkiel",0.388186210845151,0.0461606536430229
"631","19763.json",1,"gilly_louise_scarlett_flaherty",0.912805554942478,0.0853182454422294
"632","19763.json",2,"rebecca_leigh_spencer",0.599700564742437,0.0550375874030928
"633","19763.json",3,"esmee_de_graaf",0.598636708285125,0.055997770997594
"634","19763.json",4,"brooke_hendrix",0.671796465360316,0.0722064139554023
"635","19763.json",5,"kate_longhurst",1,0.114596289118951
"636","19763.json",6,"erin_simon",0.7750981658548,0.113704210602571
"637","19763.json",7,"alisha_lehmann",0.666785283596004,0.0802135721045506
"638","19763.json",8,"julia_simic",0.742027189913219,0.112698603854421
"639","19763.json",9,"brianna_visalli",0.91236051942358,0.0907134931098185
"640","19763.json",10,"jane_ross",0.988818694790554,0.0876730429859231
"641","19763.json",11,"claire_lauren_rafferty",0.153253184228632,0.0237976611596997
"642","19763.json",12,"leanne_kiernan",0.0838677952330284,0.0466574643052357
"643","19763.json",13,"lucienne_reichardt",0.154058440975843,0.0267163616735923
"644","19763.json",14,"rosie_kmita",0,0.0346692832869186
"645","19764.json",1,"caroline_weir",1,0.112256259764716
"646","19764.json",2,"gemma_bonner",0.688814880614638,0.0875113398537805
"647","19764.json",3,"stephanie_houghton",0.860257524964686,0.0892807752471052
"648","19764.json",4,"keira_walsh",0.948729615626691,0.0931670777848188
"649","19764.json",5,"demi_stokes",0.634319299849127,0.0551756694648488
"650","19764.json",6,"jennifer_beattie",0.788303787366185,0.0779045762134599
"651","19764.json",7,"jill_scott",0.799436772437927,0.0806880956919838
"652","19764.json",8,"tessa_wullaert",0.621772620220618,0.0575246852244134
"653","19764.json",9,"ellie_roebuck",0.306447327767986,0.0326722063804387
"654","19764.json",10,"nikita_parris",0.815677835568087,0.0995628102625471
"655","19764.json",11,"georgia_stanway",0.60307786083306,0.0548415136312157
"656","19764.json",12,"abbie_mcmanus",0.434177370058375,0.0407283154350262
"657","19764.json",13,"janine_beckie",0.489526358316754,0.0643137967391919
"658","19764.json",14,"claire_emslie",0.311799444840471,0.0543728783064542
"659","19765.json",1,"laura_coombs",0.737978423247021,0.0918175884399856
"660","19765.json",2,"leigh_anne_robe",0.788588235979184,0.133218161549232
"661","19765.json",3,"satara_murray",0.73121513824284,0.0824961168485115
"662","19765.json",4,"niamh_fahey",1,0.137651284293078
"663","19765.json",5,"sophie_elizabeth_bradley_auckland",0.803712029830031,0.0893999981937124
"664","19765.json",6,"anke_preuß",0.151494027059727,0.0240615377747305
"665","19765.json",7,"rhiannon_roberts",0.654557724261941,0.0583943588547644
"666","19765.json",8,"christie_murray",0.477288063447979,0.0849307919607684
"667","19765.json",9,"jasmine_matthews",0.594665895983432,0.0772387744146353
"668","19765.json",10,"courtney_sweetman_kirk",0.692385813927145,0.0914584831420686
"669","19765.json",11,"jessica_anne_clarke",0.641456803057616,0.0663247720321656
"670","19765.json",12,"rinsola_babajide",0.182816390129132,0.0219710361235055
"671","19765.json",13,"kirsty_linnett",8.73431251480561e-18,0.0132058237083511
"672","19765.json",14,"yana_daniels",0.167996318687558,0.0278312726644907
"673","19766.json",1,"kirsty_barton",0.983066042429088,0.162011845093222
"674","19766.json",2,"marie_hourihan",0.304978241684323,0.0656592867043937
"675","19766.json",3,"laura_rafferty",0.96492404392624,0.10822752240155
"676","19766.json",4,"chloe_peplow",1,0.126969251248709
"677","19766.json",5,"sophie_perry_campbell",0.624756501989817,0.0646150161430461
"678","19766.json",6,"kayleigh_green",0.605320266983144,0.094532309368564
"679","19766.json",7,"aileen_whelan",0.0946336008361457,0.028849615458614
"680","19766.json",8,"ellie_brazil",0.370945745340678,0.0491767277144397
"681","19766.json",9,"iniabasi_anefiok_umotong",0.311690965341332,0.0658202173299068
"682","19766.json",10,"victoria_williams",0.57637416878122,0.110757024168135
"683","19766.json",11,"kate_natkiel",0.621109247655539,0.068621162173165
"684","19766.json",12,"jenna_legg",0,0.0396410976680386
"685","19766.json",13,"jodie_brett",8.91304346339507e-18,0.0151189245282167
"686","19767.json",1,"grace_moloney",0.363969719086722,0.0410578849670762
"687","19767.json",2,"mayumi_pacheco",1,0.105723500921029
"688","19767.json",3,"josanne_potter",0.910879219271382,0.108904600288501
"689","19767.json",4,"rachel_furness",0.700746375766176,0.0720091866606483
"690","19767.json",5,"kirstyn_pearce",0.913831528297671,0.108904600288501
"691","19767.json",6,"remi_allen",0.759982731090439,0.0884837847767384
"692","19767.json",7,"fara_williams",0.914686212376393,0.101479594708129
"693","19767.json",8,"jade_moore",0.476174212880338,0.103140454470444
"694","19767.json",9,"brooke_chaplen",0.475258987782883,0.0565236502073607
"695","19767.json",10,"gemma_suzanne_davison",0.612785235020788,0.08888027442149
"696","19767.json",11,"natasha_harding",0.623795824506091,0.0631662669545725
"697","19767.json",12,"charlotte_estcourt",0.0391715044844953,0.022618871623524
"698","19767.json",13,"molly_bartrip",0.174690303747553,0.0391073297119851
"699","19768.json",1,"anne_moorhouse",0.544813902828707,0.059657982272396
"700","19768.json",2,"brooke_hendrix",0.911911933338329,0.0996275557982201
"701","19768.json",3,"gilly_louise_scarlett_flaherty",0.769864733421324,0.0915114611185038
"702","19768.json",4,"claire_lauren_rafferty",0.54252410718077,0.0879620202575871
"703","19768.json",5,"julia_simic",1,0.132500299629169
"704","19768.json",6,"erin_simon",0.59830073685596,0.0783742018527616
"705","19768.json",7,"lucienne_reichardt",0.797247187810825,0.0849982326403723
"706","19768.json",8,"jane_ross",0.842069170044461,0.0897792968554469
"707","19768.json",9,"kate_longhurst",0.753280025522316,0.0872082330291089
"708","19768.json",10,"alisha_lehmann",0.632077090895891,0.0559239864708021
"709","19768.json",11,"leanne_kiernan",0.485966156288748,0.0597499054571719
"710","19768.json",12,"brianna_visalli",0.104879273668699,0.0274609681217041
"711","19768.json",13,"esmee_de_graaf",0.0803390701034869,0.0452458564967562
"712","19769.json",1,"kirsty_barton",0.651828434815092,0.146027539113631
"713","19769.json",2,"laura_rafferty",0.845294186978251,0.109568688406578
"714","19769.json",3,"kayleigh_green",1,0.120558187829459
"715","19769.json",4,"chloe_peplow",0.840246984183087,0.109013282389621
"716","19769.json",5,"marie_hourihan",0.282385948785924,0.0351138051697278
"717","19769.json",6,"sophie_perry_campbell",0.586672093932376,0.080199413615375
"718","19769.json",7,"ellie_brazil",0.769579759831381,0.0960070162193648
"719","19769.json",8,"victoria_williams",0.718049293361109,0.0876144551831983
"720","19769.json",9,"aileen_whelan",0.63838598355802,0.0642765305026789
"721","19769.json",10,"iniabasi_anefiok_umotong",0.332376421028632,0.0355898150944976
"722","19769.json",11,"jodie_brett",0.391794495314999,0.0470379211020065
"723","19769.json",12,"danielle_buet",0.486300266885924,0.0689933453738627
"724","19770.json",1,"leah_williamson",0.72779708961837,0.0821802436497762
"725","19770.json",2,"louise_quinn",0.753067351921587,0.0838375630815289
"726","19770.json",3,"lisa_evans",0.675901924422634,0.0987220828548964
"727","19770.json",4,"pauline_peyraud_magnin",0.353383779082959,0.0459559892812111
"728","19770.json",5,"danielle_van_de_donk",0.951742775573924,0.131558534139763
"729","19770.json",6,"dominique_johanna_anna_bloodworth",0.893388794256089,0.112445154673374
"730","19770.json",7,"lia_wälti",0.909046618055445,0.113462549708148
"731","19770.json",8,"katie_mccabe",1,0.124415968275417
"732","19770.json",9,"vivianne_miedema",0.768740719278716,0.0878163525700233
"733","19770.json",10,"bethany_mead",0.350335101944024,0.0558115844071716
"734","19770.json",11,"paige_bailey_gayle",0.363655349088418,0.0503410625604843
"735","19770.json",12,"amelia_hazard",0,0.0134529147982063
"736","19771.json",1,"megan_alexander",0.856201590989076,0.185585314927688
"737","19771.json",2,"ellie_mason",0.866771833057466,0.0943861515284327
"738","19771.json",3,"georgia_evans",0.788483737126048,0.101301999706442
"739","19771.json",4,"megan_walsh",0.304881394945306,0.100512953660351
"740","19771.json",5,"amber_gaylor",0.571028029329542,0.0725825449072379
"741","19771.json",6,"amy_goddard",0.502522743980849,0.0736557968303572
"742","19771.json",7,"bonnie_horwood",1,0.106842822617687
"743","19771.json",8,"emily_donovan",0.101413331652526,0.0278663614579389
"744","19771.json",9,"hannah_short",0.270381192660786,0.0265429106439695
"745","19771.json",10,"nicola_cousins",0.875455763133814,0.0716109243675704
"746","19771.json",11,"anne_marie_heatherson",0.249507451404939,0.0525657484458767
"747","19771.json",12,"emily_syme",0.53136748481716,0.0580924141816766
"748","19771.json",13,"olivia_fergusson",0.204676128572769,0.0170472126183074
"749","19771.json",14,"shannon_albuery",0,0.0114068441064639
"750","19772.json",1,"grace_moloney",0.828870893203922,0.0899745242560488
"751","19772.json",2,"mayumi_pacheco",0.857268723750956,0.0912560363242031
"752","19772.json",3,"josanne_potter",0.812937729564036,0.0885173158100666
"753","19772.json",4,"kirstyn_pearce",0.838933921342773,0.0785778539924431
"754","19772.json",5,"remi_allen",0.67242986749132,0.10473602759692
"755","19772.json",6,"natasha_harding",0.732149939102747,0.0657782649166193
"756","19772.json",7,"charlotte_estcourt",0.153520825591804,0.036317981232531
"757","19772.json",8,"rachel_furness",1,0.0997656432753759
"758","19772.json",9,"brooke_chaplen",0.757872843422553,0.0560719256649959
"759","19772.json",10,"fara_williams",0.581513503027987,0.157032651703879
"760","19772.json",11,"gemma_suzanne_davison",0.743924281174463,0.0932282978132795
"761","19772.json",12,"molly_bartrip",3.13816186690145e-17,0.0140716889078148
"762","19772.json",13,"rebecca_jane",0.199827230330851,0.0246717885058235
"763","19773.json",1,"gabrielle_george",0.798627288368679,0.0799588541700967
"764","19773.json",2,"georgia_brougham",0.773516682412458,0.067400123147536
"765","19773.json",3,"angharad_james",0.892357499793565,0.11105109457629
"766","19773.json",4,"kirstie_levell",0.214789946867965,0.0287582647490928
"767","19773.json",5,"taylor_hinds",0.826919636533081,0.0826670796525413
"768","19773.json",6,"megan_finnigan",0.823341583673064,0.0948484505148551
"769","19773.json",7,"dominique_bruinenberg",1,0.0969348761486697
"770","19773.json",8,"inessa_kaagman",0.945342897000673,0.113639592644003
"771","19773.json",9,"simone_magill",0.742645983631539,0.0684528456711975
"772","19773.json",10,"chloe_kelly",0.733811184644263,0.0718445012000246
"773","19773.json",11,"claudia_walker",0.656960421575733,0.0773992847441795
"774","19773.json",12,"faye_bryson",0.109714993275232,0.0424285902274291
"775","19773.json",13,"chantelle_boye_hlorkah",0.0378258115844268,0.0227357196120573
"776","19773.json",14,"hannah_cain",0.392195502945579,0.041880722942027
"777","19774.json",1,"gabrielle_george",0.654448967498632,0.0830702139955739
"778","19774.json",2,"taylor_hinds",0.745894716814084,0.0914990929506077
"779","19774.json",3,"faye_bryson",0.838656794967927,0.092047897913339
"780","19774.json",4,"georgia_brougham",0.809781469907848,0.0834452471258075
"781","19774.json",5,"kirstie_levell",0.348095574650298,0.0450882908902343
"782","19774.json",6,"angharad_james",0.855162841433706,0.0910380371375057
"783","19774.json",7,"simone_magill",0.497810656570064,0.0619050409727946
"784","19774.json",8,"chantelle_boye_hlorkah",0.406818719971573,0.0432338456957389
